respondent_id,Age,Sex,Ethnicity simplified,Political spectrum (us),Student status,Employment status
9c899a7ba4deb5b22c4c7cc78a356be1,51,Female,White,Liberal,No,Full-Time
672fa7750b67d34a31550f14d826d48b,34,Female,White,Liberal,No,Full-Time
9e3c6df48badb90bbb2d10354146f41d,53,Female,Mixed,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
cb28062ba610e3ae739a6d09abaca1f3,36,Male,Mixed,Liberal,No,Full-Time
862f19cd5d04d9fe2aac0785296bf185,25,Female,White,Liberal,DATA_EXPIRED,Part-Time
a4c8d50b2e1f14d5eb44ddfae41a8288,36,Male,Black,Liberal,No,Full-Time
e978b8c2a1a4ac680c798607785e1eba,42,Male,Mixed,Liberal,No,Full-Time
bcd001acd2582448e335e7d3ac187c86,27,Female,White,Liberal,No,Unemployed (and job seeking)
5a2790865114ccbee1f265f575394770,24,Female,Other,Liberal,No,Unemployed (and job seeking)
905878042e6fdf8545f3ff9cb3edf429,28,Female,White,Liberal,No,Unemployed (and job seeking)
cd6322f8b4726aaf33d4d1c5028751a9,34,Male,Black,Liberal,No,Part-Time
ab981d6938b01214947f10e5e4d09e15,42,Male,White,Liberal,No,Unemployed (and job seeking)
2c5efc198dff8ee5bca0f63f2dab586d,48,Female,White,Conservative,No,Full-Time
f9179c9d77c34e1123b442fbba324f12,40,Female,White,Liberal,No,Full-Time
f0ca23181000f562c35c70279f7acfa5,62,Female,White,Liberal,No,Full-Time
9846a7a6b9618fa615d9131f488ee83c,54,Female,White,Liberal,No,Unemployed (and job seeking)
e237f0c82d0188b6220d217e02010c92,26,Male,Other,Liberal,No,Full-Time
178410aa100f13e714f4548244bfb768,25,Female,White,Liberal,No,Full-Time
d329696659a7dd285179dc93d39e93ec,30,Male,Mixed,Conservative,No,Full-Time
7db276cae870f379588e5f4edea5d572,29,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
97bc29e3109dc1b8ad489d3eb4606c9f,22,Male,Black,Liberal,No,Unemployed (and job seeking)
0050fa5657c6bdceda682d92df50739e,38,Female,White,Conservative,No,Full-Time
7f3bf8cae60e920e05c597f707348c3e,29,Female,White,Liberal,No,Full-Time
5dccd419a243ab73253457696b92ac97,27,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9702f4bd72cb686d304880a4f8f43dc8,29,Female,White,Liberal,No,Full-Time
82533c2b7a802defaf6d9c142e5aaea3,42,Female,White,Liberal,No,Part-Time
2e4d48d43bc2b7cc7ee870e74e4a7b0c,31,Female,White,Liberal,No,Part-Time
649b4f999825bd749c22d016c53017b3,23,Female,White,Liberal,Yes,Unemployed (and job seeking)
d62cd10df18c3823aa49713e59dd8728,28,Male,Mixed,Liberal,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
b6fdc34e31ef709c6bdc34a9a3953fa9,22,Female,Black,Liberal,No,Unemployed (and job seeking)
da371f6feee6361b46417b321e6634f3,37,Female,White,Liberal,No,Full-Time
e7150cfcbf8370275e31b22cf2d29eda,39,Female,White,Liberal,No,Full-Time
eec99b480a045d22773d078fa911fc97,21,Female,Black,Liberal,No,Unemployed (and job seeking)
7681f556f5665cacd5eca131cb05c69c,39,Female,Black,Conservative,Yes,Full-Time
160bb6ca5c2c3189b87cef625da0001d,49,Male,White,Liberal,Yes,Unemployed (and job seeking)
ef43422d2e1f5fcfde118fface9fb1dc,69,Male,White,Conservative,No,Other
b985d2b5d16f35948279d619c319f06a,46,Female,White,Liberal,No,Unemployed (and job seeking)
6181c6fd14cf1108191d08af003c129f,67,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1111fd353b8f002ae86550108541680d,37,Male,White,Liberal,Yes,Part-Time
526a31a2ca525b779a5c8702615ae953,56,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
b744131750d8022820c0b1d5785ace4a,32,Female,White,Liberal,No,Full-Time
6d75529851909d7e8106f398c2e65842,28,Male,White,Conservative,No,Full-Time
7079f78772512887e5f9a77db66a6078,41,Female,White,Liberal,No,Full-Time
c39173c7b61aca838434a43fdce28803,41,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
8395a0b00cbd8951fb532ad7187d476f,20,Female,White,Conservative,Yes,Part-Time
274021c4e62a4e41c0c25dfcd7f74b97,21,Female,White,Conservative,Yes,Other
00cecfe16f5ee9204c6eccea980d4543,19,Female,White,Liberal,No,Unemployed (and job seeking)
88d7d960dbedf3564e2f093111f192a4,36,Male,White,Liberal,No,Full-Time
ae917e31a10ea7d12ac93b0696ddbfeb,34,Male,White,Liberal,No,Part-Time
b3e1b47f53ad60cab84fffcf42d73764,18,Female,Mixed,Liberal,Yes,Full-Time
297810a2691a6c9054a661e6171a3cd6,47,Male,White,Conservative,No,Full-Time
a26522cdea0cce4e88b270501f6411fb,24,Male,White,Liberal,Yes,Part-Time
cc903330199c615064e4edb311cdec8c,41,Female,Mixed,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
f46a0b6ded78c43ebf714346db7f358a,28,Female,White,Liberal,No,Unemployed (and job seeking)
32ffc6a17170c9a775f43af27cb586bc,34,Male,White,Liberal,No,Full-Time
7c648c98b96911953b183a7496a5d9b6,21,Female,White,Liberal,No,Unemployed (and job seeking)
ae6bafc72692fc63706798d913b7833e,37,Female,White,Conservative,No,Full-Time
d83f235bf845aed613a363be4376b12f,21,Female,White,Liberal,Yes,Full-Time
f1dedf10612d314cca7f4277fc66554f,28,Female,White,Liberal,Yes,Full-Time
b689310d22b73f869e19a4e6988814bc,58,Male,White,Liberal,No,Full-Time
f7a24378ccadf189858e1c59d533749c,38,Female,White,Liberal,No,Full-Time
33a3b73bb0cac50b3db2c9f1f944d3ae,34,Female,White,Liberal,No,Part-Time
d8320323598159854b6d27fd14bc7dab,22,Female,White,Liberal,No,Part-Time
ffc026e22b6630528632e9a53376383e,36,Female,White,Liberal,No,Full-Time
65cbcbd2fa9ccc4ae53f8ddae5fdc9ce,26,Male,Mixed,Liberal,No,Unemployed (and job seeking)
a87671e4377f4a07f6d2de80359cca8f,53,Female,White,Conservative,No,Part-Time
d8996469e7e355c9102e31def4da487e,70,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
14f865355c66b4cc64a34dca00dd122b,39,Female,White,Liberal,No,Full-Time
b3284b12aeaa436ec96a560340cb8137,28,Female,White,Liberal,Yes,Full-Time
27ced7d060718c1893cadc85974b859f,37,Female,White,Liberal,No,Other
4812bfcdfdf41fd52488cac4f3e090f5,25,Female,Black,Liberal,No,Unemployed (and job seeking)
f3d4833abb88f39ed8da1a3542c12212,21,Prefer not to say,Prefer not to say,Conservative,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
d7ff7de797ef8f42796f08fb8626a1ab,29,Male,White,Liberal,Yes,Due to start a new job within the next month
b6164c067f6cf2f65a5efb8035444db4,32,Female,White,Liberal,No,Part-Time
a25bfc5abcd6e8afafef4a8d831c3e8e,29,Male,White,Conservative,No,Full-Time
ca012b4d381de21e9b73fcb37e01e72b,46,Female,White,Liberal,No,Part-Time
21ae1068f3a9bb2e532fbcc73cff735e,42,Male,White,Liberal,No,Full-Time
4f294e8253a7da23988343d2d3a397eb,27,Female,White,Liberal,No,Full-Time
ae9793c3c8d87bd05f8f80febba53ad0,29,Female,White,Conservative,No,Unemployed (and job seeking)
8a231d5d57508712e92b625ed40dae2a,26,Female,Asian,Liberal,No,Full-Time
71c79d2b42782b5b89b56d30b130756b,28,Female,Black,Liberal,No,Other
ea7b58d5eef7bb2b9c30c695b9bfdbc8,27,Male,Black,Liberal,No,Full-Time
eb1446d91b87c1e0c6f17df3f5bb886b,34,Female,White,Liberal,No,Full-Time
1569eef80ba3bf76ae5cb80b09a1c191,23,Female,Mixed,Liberal,No,Full-Time
7117e12ebdfd7b333d91bf3f2a0ffb47,21,Female,Other,Liberal,Yes,Full-Time
e4f0ca81e8e9b56d9356f580dfe91c97,63,Female,Black,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3c0c203aa93987b708fe2f6fdf34e625,33,Male,White,Liberal,No,Unemployed (and job seeking)
a03ae2e57662ad770cbfec91bf715150,35,Male,Black,Conservative,No,Part-Time
773856c53c2aa47e6e01270ec24044a0,22,Female,White,Liberal,Yes,Part-Time
a35db5108b3f0e3312d6278dbf582b64,32,Male,Asian,Liberal,No,Part-Time
a83af7dd22d43cb7b521cd40def5984b,19,Male,Asian,Liberal,Yes,Unemployed (and job seeking)
78de4ce4677a6b920e5b56c96589565f,33,Female,White,Conservative,Yes,Full-Time
004da0f34ff2b4d008c3398f9227312b,27,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9ad05d1d44a544b8dfe979bd76c2dd6f,45,Female,White,Liberal,No,Part-Time
60fa0bd66ab20d6a362cad3c97c32f64,57,Male,White,Liberal,No,Full-Time
d526f36fc919f6d23a0fcb5f1a46881d,36,Female,White,Liberal,No,Full-Time
f472062558d4ef7b79eb994c628e804b,27,Female,Mixed,Liberal,No,Full-Time
2d55b98afce48e2d221fc362d8cab76e,64,Female,Black,Liberal,No,Full-Time
dd662d395064640d3d8f5e637680476f,77,Female,White,Liberal,No,Full-Time
703cfda1928fa51375c61ecf1c6ae6ee,27,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
a152ff6d293dac85de383c780650f169,44,Male,White,Conservative,No,Full-Time
ab6eeaf20be7e05cebdd15601253c9e0,46,Male,White,Conservative,No,Full-Time
55944b520cf196c5103b7a580f5c161b,28,Female,White,Liberal,No,Full-Time
57f3825926cdf5972c3e4bf46033da41,37,Female,Asian,Liberal,No,Full-Time
d171ad4c99f9481aa6a5c8b6e9282d32,25,Female,White,Liberal,Yes,Part-Time
c9d33fff889e86603b8e291530fd6e7f,21,Male,White,Liberal,Yes,Unemployed (and job seeking)
d7ef2d26ad2a046efade5a04e6a2e4b5,36,Male,White,Liberal,No,Full-Time
25f96f563100bc2a564bc0b392e61b15,44,Female,White,Liberal,No,Full-Time
774cf596ce314696804e1a6719dce34a,22,Female,White,Conservative,Yes,Part-Time
36f3216eb625eaff41460496855595ea,54,Male,White,Conservative,No,Part-Time
6b2fe7b6d34b916f20c92be6284f5d08,39,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4b5b9b1a972641a7f3145f10c6f7231f,36,Male,Mixed,Liberal,No,Full-Time
00b0d0f9a06c7726a404a7a3d5c799b9,49,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2e3d99d82df859bca6de8623aeed7d63,31,Female,Other,Liberal,No,Full-Time
912b4a2f8d50c25a07ac98ae2e307f1b,35,Male,White,Liberal,No,Full-Time
2d2f113ecfc011bfbfdf3000056ad80a,32,Prefer not to say,Prefer not to say,Liberal,No,Full-Time
32dab8f7832144c975105c0eb056b30e,34,Female,White,Conservative,No,Part-Time
601be4f19466e68fc263df48b407e1bc,49,Female,White,Liberal,No,Part-Time
be4eef30116814228a614299a87ab7be,36,Male,White,Liberal,No,Full-Time
0883e8f6224e86622c042fafaac7244e,20,Female,Prefer not to say,Liberal,Yes,Part-Time
215de13b09da2ceecf369fd4a2510797,47,Male,White,Liberal,No,Full-Time
04ffc13f4b3d80e201c74888546868c3,54,Female,White,Liberal,No,Other
bb550b65f75057326ebb00803c08a191,35,Female,Black,Conservative,No,Unemployed (and job seeking)
946999fddf22d7c78831e1783bf27d19,54,Female,White,Liberal,No,Unemployed (and job seeking)
947377b01b6ddbf0b35dd666fed10835,32,Female,White,Liberal,No,Full-Time
74b787d1951f9a9d8220103b6198645f,39,Male,Asian,Liberal,Yes,Unemployed (and job seeking)
4c793532944c65d94bce57f9ecca8d56,37,Female,White,Liberal,No,Full-Time
1b1ebef30830a4163cc6db5cdc1815a0,21,Male,White,Liberal,Yes,Unemployed (and job seeking)
69361a3fdecb99259c9d746aa6d6e593,29,Male,White,Conservative,No,Full-Time
58920f7924483ffb15e23c2fe4ac8c46,23,Female,White,Liberal,Yes,Part-Time
bf489286a172834cc18a780d648a159f,34,Female,White,Conservative,No,Full-Time
b1f995f2c6f0b23e1054700a73fe1b82,22,Male,Asian,Liberal,No,Full-Time
0cfd625d11e9707ef083e8ad5dda5316,47,Female,White,Conservative,Yes,Part-Time
b94d84526931613cd4e60ce46cc4b923,26,Female,Mixed,Liberal,No,Part-Time
cdcb363a6aaafb05efcb6e357d3cc340,56,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3969f9289ffe258e01af040b71038255,38,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
00bbc362925be775bd8debc5efc538ce,33,Female,Mixed,Liberal,No,Full-Time
40d9f3195a352e902ae18e9ad456cfee,41,Female,White,Liberal,No,Unemployed (and job seeking)
886636c35e4371112ee14e65ebd234fd,23,Female,White,Conservative,No,Full-Time
0d4e2260cbf192964ed852d99937f84e,40,Female,Mixed,Liberal,No,Full-Time
de9c79b530d57333f3f60880ce84d9ae,19,Male,Black,Liberal,Yes,Full-Time
281afe6bc29c7f1f3671e973497ee5cf,35,Female,Other,Liberal,No,Full-Time
9744a377ad0b825e483d4d673902b103,29,Female,White,Liberal,No,Part-Time
b4bde456a5a69b82e7f4cf64871e103e,74,Female,Black,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4e19c4d65b4faabd56705dc92854eb50,20,Female,White,Liberal,Yes,Other
1f5f3e61bd803677e91da38f0e2e56c3,23,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2a8022ea7245094056533f27ed9b568c,29,Male,Black,Liberal,No,Full-Time
e6da14c9badda2d2e2d5827582013cbc,39,Male,Asian,Liberal,No,Full-Time
ba813f474bed47f985c09fd21c8bda92,25,Female,White,Liberal,Yes,Unemployed (and job seeking)
2e038ddbe13aedc6ee8b804d4af5e8fc,31,Female,White,Liberal,No,Unemployed (and job seeking)
3a2da9bee342d90d3bff45a5298efa1c,64,Female,White,Liberal,No,Full-Time
d177a3c42dce9629aa8b1c50b3cdc6d8,29,Female,Asian,Liberal,No,Full-Time
0072adef6eb7eac6c1f184967a817573,32,Male,Black,Conservative,No,Unemployed (and job seeking)
a0da151f66d5cd5e1a6e190e56aca055,32,Female,White,Liberal,No,Full-Time
cc5715a03944d9f7e5bf7cb974a810e2,37,Male,Mixed,Liberal,No,Full-Time
7a27389a13a6039646cc59d2c8328ad4,59,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
d8504f45b0557b4d0ebdad48b87a4b97,20,Male,White,Liberal,No,Full-Time
13fdfb05a6c25e27105526b5368d25be,34,Female,White,Liberal,Yes,Unemployed (and job seeking)
077f5e7eaaca47ff12d3dafc2f7db807,44,Female,White,Liberal,No,Full-Time
c2c290f72bd362b3a9741fe3c16982f5,35,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
401ca631513ab95e6d40acb264fc9a12,23,Male,Asian,Liberal,No,DATA_EXPIRED
77b70015686f789602ba12a01a599875,31,Female,Black,Conservative,No,Part-Time
fdcac5d2eea382294a49fb767446a809,68,Female,White,Conservative,No,Full-Time
b2600881d377640d9cdef0d8c847a968,29,Male,Black,Liberal,No,Part-Time
e036f2aac9a2ee94b132b8205f10f632,22,Female,White,Liberal,No,Unemployed (and job seeking)
a080fc368b2aea8d5a6dc6293fa8de24,41,Female,White,Liberal,No,Unemployed (and job seeking)
207cd3768ecae8013de9d58a8b0e0296,46,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
932e9eac3e74d90eb990ba4edc50f28f,35,Female,Black,Conservative,No,Full-Time
fbb0d3a1ef892191dfee25f74cfea632,38,Male,Mixed,Liberal,No,Unemployed (and job seeking)
be7fab720f8df384af0dd865d508ebef,46,Male,Black,Conservative,No,Unemployed (and job seeking)
744ae30cbb198e61614e3dd7da41bb23,38,Male,Other,Conservative,No,Part-Time
20be8553d5776df5dfe31c88387f8adc,44,Female,White,Liberal,No,Full-Time
b8a2c28d22798bd065fa3e5e01c45e70,20,Male,Black,Liberal,Yes,Due to start a new job within the next month
087b3255e29b58f2608449709cd9a2e5,37,Male,White,Conservative,No,Full-Time
d7f79178d9199009267d92cb36566729,25,Female,Other,Liberal,No,Unemployed (and job seeking)
d5fd259745e21c503caed6ec162f3a14,63,Male,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
030f1f6ec5dbe3c593418600433268b1,18,Female,Mixed,Liberal,Yes,Unemployed (and job seeking)
69729e7172e38895ad91774b075a00ee,19,Female,Asian,Liberal,Yes,Unemployed (and job seeking)
c3a121d0b190bf7965101be2daad65bf,24,Female,White,Conservative,No,Part-Time
b394de5cf24ac05a28f1fcfa7b58bd6a,24,Female,White,Liberal,No,Unemployed (and job seeking)
86f71bcdedecd8128e316d55d8194134,27,Male,Black,Conservative,Yes,Full-Time
58d2276499e1282f4486e72813500be7,21,Female,Other,Liberal,Yes,Other
6a87357f298d665cf7010f6819b27793,34,Female,White,Liberal,DATA_EXPIRED,Part-Time
379fdf35a6f76f187d164a556b360646,42,Female,White,Liberal,No,Other
9d4b36df5b7a86c60f07b05ada193e8a,72,Male,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
934939b428117739da110191302f6c75,32,Female,Black,Conservative,No,Full-Time
00d1e9bcf7f2df5d7a66cfda1eef88c8,55,Male,White,Liberal,No,Other
ff36fffd5df12cb41f03a8528f367f61,38,Female,White,Conservative,Yes,Full-Time
da50ccafec5a451b01d2a157cca7bdeb,40,Female,White,Conservative,Yes,Unemployed (and job seeking)
4e9195b546b4ef61a0eb9abd3083f71b,34,Female,White,Liberal,No,Unemployed (and job seeking)
3b9baa3f5793cb0390c97f98ffd310ff,26,Male,Other,Liberal,No,Full-Time
800f9069fd5cde3b9c454d248ccf0522,26,Female,Asian,Liberal,No,Full-Time
43128d6df43f512f89ce334f4dfa969b,32,Female,White,Conservative,No,Full-Time
32198c80845d611c01d34de0fc8f0a3e,40,Male,White,Conservative,No,Full-Time
04e80e8da0a8628a9b79e8c75b5d80cf,45,Male,White,Liberal,No,Full-Time
64ac45a78ce2fa0691b4482f5c4e7772,29,Male,White,Liberal,No,Full-Time
89908b8cb787c19a9d702af51a14408a,33,Male,Asian,Liberal,No,Full-Time
40904c030751a0917f9fabf91b34e6d4,28,Male,White,Conservative,No,Part-Time
cf904d436b748db5382740c0f6f65305,53,Male,White,Liberal,No,Full-Time
1d63ec1b0cc73855bc1330b14f4e5e61,26,Male,White,Conservative,No,Full-Time
d333026b59237c76b7ae80f66592caa6,37,Male,Mixed,Conservative,No,Full-Time
7db473ae21abd73453b18024bb4dd5c2,44,Female,White,Liberal,No,Other
c849fd7f304ad876a8516fd29f63a247,47,Male,White,Conservative,No,Full-Time
809de34c3c3d34b762cd4db31c802a48,25,Female,Black,Conservative,No,Full-Time
ff578431ef3afccca4b6061bb7068714,38,Female,Black,Liberal,No,Full-Time
7179960f721c8738d3028ad7e79f0196,23,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
a664fd98ba82e65c7c6fd6c5cd3fab01,43,Female,White,Liberal,Yes,Full-Time
20ad348556f038289453f175dbdb6026,40,Female,White,Liberal,No,Full-Time
30ecceb3ae849086e87c8fc346bfedf6,34,Male,White,Liberal,No,Part-Time
c04c03f570260ca10e4b63e0c7d1591d,31,Male,Other,Liberal,No,Unemployed (and job seeking)
308526cdffd63a3651bd8a656ac90284,42,Male,White,Liberal,No,Full-Time
acaa376d53278dd4ed9db0e2bc8269ac,36,Male,Black,Liberal,No,Full-Time
fc1b8d219162908bab6d06f2027ac838,64,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
806f554ee9780aa30d9baf48573899d9,24,Male,Black,Conservative,No,DATA_EXPIRED
94fcf2b29e0238897a73c91746ca23cc,41,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
f2e22b7f01fc43c3c7eadd37c59375a5,73,Female,White,Liberal,No,Other
d9541196dcd796e586d9508b7ac4b9ee,23,Female,White,Conservative,No,Full-Time
98d3d7549f18617e9b5c65bc8bc435e6,30,Male,Black,Liberal,No,Full-Time
09333c9b227bc4a7dfe56cca979936ef,56,Female,White,Liberal,No,Part-Time
6f285adbf9d356ce20755cb5112894bf,45,Female,White,Liberal,No,Part-Time
51c40ec9d6ce1b1b58058549ff02a247,48,Female,White,Conservative,No,Full-Time
b5d79294379afb881b06374c59df44f9,40,Male,White,Liberal,Yes,Full-Time
f85405944f2acb228f79c6510ea6dbe1,26,Male,Black,Liberal,DATA_EXPIRED,Full-Time
c326f288ecd972ddd20533e0eafebd83,46,Male,Black,Conservative,No,Full-Time
6724d396bfde3d660266f508eb9ca069,49,Male,White,Conservative,Yes,Full-Time
a3b1ea55be0a6a64dbf8bf0166640c09,32,Male,Asian,Liberal,No,Full-Time
336509ea91ebdb09f8831b41d0ecf87d,35,Male,Mixed,Liberal,No,Full-Time
0ee802be511bd2009575d2fc0c7b8c5e,49,Female,White,Conservative,No,Full-Time
945dbad6671f5d7bcc1581fd312c3ad2,46,Female,White,Conservative,No,Unemployed (and job seeking)
359bc11647de1a72e43a4b75685019ec,26,Male,White,Conservative,No,Unemployed (and job seeking)
d830ebc6a626e3492cbc845186226058,31,Male,Mixed,Liberal,Yes,Full-Time
24337554624b526ac3640cc7c929da44,47,Male,White,Liberal,No,Full-Time
4d1f27e0f9d41658f84a06585d9a7655,29,Female,White,Liberal,No,Unemployed (and job seeking)
c2e88852dd199d5340e7f8dcdb652125,55,Female,White,Conservative,No,Full-Time
9f6411f35faf997f9ca4a6223f54582b,31,Male,Black,Liberal,No,Other
5d6b34613d6d574a79d936495ce96f2e,40,Female,Black,Conservative,No,Full-Time
aab77253c7d33f60505a9e720c58c44b,28,Female,White,Liberal,Yes,Due to start a new job within the next month
437fa44dcecf67b02970c0bf37c7fe0b,55,Female,White,Liberal,No,Unemployed (and job seeking)
a3b4334a37a532d201a2499e28392249,34,Female,White,Conservative,No,Part-Time
a5a4ccb3603b385dc23976eebcfbcf75,56,Female,Mixed,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
b3c5db37f40cca2b37279fa09c041e73,46,Female,Black,Liberal,No,Full-Time
058ebea765dd3db92b81e64d73bd8a00,38,Female,White,Conservative,No,Part-Time
d54aee4847114d35746056bcd73d2fb6,40,Male,Black,Liberal,Yes,Full-Time
d2124c1c024c85b345d51855f896d30e,56,Female,White,Liberal,No,Part-Time
2a144daa807c9bcadd821fda15e2dc2d,43,Male,White,Liberal,No,Full-Time
8e68213dfcbb8b17f70275f4c9f0b1d2,35,Female,Other,Conservative,No,Due to start a new job within the next month
8e48d25892df80fb732958c2b19e3be5,63,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
5e44bbbb4fe2dbd84a35934141085178,49,Female,White,Liberal,No,Part-Time
742143b773236acf859e5780687eed9d,55,Female,White,Liberal,No,Full-Time
718f3e2c6c27d6feeeb734bcc8fe44c6,33,Female,White,Liberal,Yes,Full-Time
2d1f4ed22a4dd0be7f358c7d14ff4008,39,Male,Other,Liberal,No,Full-Time
335278fa59e1fbd726eed2789441b23c,34,Male,White,Conservative,No,Part-Time
078a4e859a4983d5841b7262b7d86b9f,47,Female,White,Liberal,No,Full-Time
6d3dd70e01f8e4f25104a1282e636351,33,Male,Mixed,Liberal,No,Full-Time
3ff99de7509d3bfa1eacd130a6ee4f0b,37,Male,White,Conservative,No,Part-Time
0ff03b2651224168f210255946254935,65,Female,White,Conservative,No,Part-Time
cf8378df19d619e559831bc2397601ec,40,Female,White,Conservative,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
37078424bb9434042852bc39d97ce8c9,23,Female,Asian,Liberal,Yes,Part-Time
55393b8168ea49289a94d7dea7df41e2,33,Female,White,Liberal,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
fed8e8b0991f8c09ab24866eb6a78208,66,Male,White,Conservative,No,Full-Time
2aec8a4ec3799851f93ca26a077604e7,27,Female,White,Conservative,Yes,Part-Time
